word_one	word_two	spearman_correlation	cosine_similarity
giacca	gufo	0.1111831222908012	0.07202629137189565
gufo	pennello	0.11729533640798155	0.06113672414819615
gufo	spada	0.1453805311662641	0.09445761969235922
gomma	gufo	0.05899598950829136	0.053840848898174754
gufo	pastello	0.16441663503054593	0.08699990686201164
gufo	penna	0.13526931358761246	0.08013168782341984
gufo	quaderno	0.18158182432263528	0.07203351988790718
gufo	tenda	0.12206203800450675	0.07312144630492179
gufo	vaso	0.11459686478917586	0.07171040213258006
coniglio	gabbiano	0.1577818498514611	0.08152880363899984
coniglio	passero	0.13898425316173957	0.06865262569459041
coniglio	elefante	0.1913742660651037	0.09430357835291936
coniglio	gatto	0.2095711214595465	0.1513375385677871
coniglio	leone	0.12910011482860578	0.09986076171831071
coniglio	maiale	0.2513323300192507	0.22005687924381934
coniglio	mucca	0.23960968922489195	0.131584975711592
coniglio	serpente	0.19365209187378785	0.10764982715102656
coniglio	tigre	0.1959393915300879	0.10317597013961821
coniglio	topo	0.2312417612674988	0.13293327018414258
coniglio	poltrona	0.12864512000792563	0.08714471383984435
coniglio	letto	-0.09283433431012343	0.03377302765196033
coniglio	scopa	0.1657467294719205	0.08435055202878528
coniglio	sedia	0.09971554516816812	0.08269253219796724
camicia	coniglio	0.1590453371693824	0.11558617200384891
armadio	coniglio	0.06611075246705624	0.053230094652828575
coniglio	pettine	0.16320244929525107	0.08525227943669356
coniglio	giacca	0.11521469634856246	0.08471734019075683
coniglio	pennello	0.15812842647725278	0.10225109993974502
coniglio	spada	0.17608688802338351	0.13148758319922915
coniglio	gomma	0.08343716426840049	0.0832673592923483
coniglio	pastello	0.14955053835695373	0.08671800130524265
coniglio	penna	0.13651738887514495	0.09673567198600175
coniglio	quaderno	0.16345476312342083	0.08227397423756777
coniglio	tenda	0.11421456430077193	0.08070948086740348
coniglio	vaso	0.1737517275526701	0.12622590769782605
gabbiano	passero	0.22830505447670787	0.11943860884276225
elefante	gabbiano	0.23472576266733344	0.09290983953683163
gabbiano	gatto	0.11936120016847912	0.08204069011218518
gabbiano	leone	0.15826895306287428	0.09990816096400301
gabbiano	maiale	0.11200451143063812	0.060879694988995814
gabbiano	mucca	0.18711989776480487	0.07778796331251536
gabbiano	serpente	0.19094148261028387	0.09749836133677836
gabbiano	tigre	0.219396452427988	0.09733310408791751
gabbiano	topo	0.20044286143257714	0.0877239894396522
gabbiano	poltrona	0.1368395853995935	0.07975186196167494
gabbiano	letto	-0.044746141004246696	0.02990038239153392
gabbiano	scopa	0.1462685714906699	0.07241127865607067
gabbiano	sedia	0.10121729117168338	0.07211236432671653
camicia	gabbiano	0.1031287945708788	0.06665166081646379
armadio	gabbiano	0.06837682347350715	0.04463283868325818
gabbiano	pettine	0.16559703244513158	0.0688374381349609
gabbiano	giacca	0.1011315019103976	0.06442161727883533
gabbiano	pennello	0.11376759442611903	0.06871222417484502
gabbiano	spada	0.1480532198055403	0.09169809825238195
gabbiano	gomma	0.07193876413015257	0.06707136764925248
gabbiano	pastello	0.14899992915603666	0.07687980622206325
gabbiano	penna	0.13571704789598663	0.08015796049430846
gabbiano	quaderno	0.1842621789184305	0.0739110522844375
gabbiano	tenda	0.13826414002558413	0.07967965980570058
gabbiano	vaso	0.10192946644441925	0.06536574184026422
elefante	passero	0.21693076657293958	0.08349217099612583
gatto	passero	0.10133716753808326	0.0701040680214795
leone	passero	0.1249388878373024	0.07908694582832654
maiale	passero	0.09716524935773224	0.051768626299023235
mucca	passero	0.17443840481411185	0.06478937270300011
passero	serpente	0.16916704916031236	0.08543270219248134
passero	tigre	0.18501730748990342	0.0781028289995992
passero	topo	0.1773017625240773	0.07887021101388092
passero	poltrona	0.08473763626444436	0.050975791129407644
letto	passero	-0.03106466676230539	0.02172860876404714
passero	scopa	0.11997490994831973	0.04945264725496179
passero	sedia	0.06096514739379495	0.043940564260759984
camicia	passero	0.07028637284350486	0.046733375821638834
armadio	passero	0.04637943384482	0.03129271323625016
passero	pettine	0.13473011964571352	0.049962987859772934
giacca	passero	0.06413454306518614	0.04535577908407973
passero	pennello	0.07467232536570009	0.03957610345676155
passero	spada	0.12455266103491096	0.07947947708564418
gomma	passero	0.04463618474082507	0.041681540490701385
passero	pastello	0.10290261321418069	0.058976722646087554
passero	penna	0.10203711612439914	0.06040372849717457
passero	quaderno	0.15691709238172796	0.06348164874242457
passero	tenda	0.10305692197129399	0.058734764260846895
passero	vaso	0.0813094780995885	0.05397465913011357
elefante	gatto	0.15325568309010523	0.10273932106376649
elefante	leone	0.17866260950520513	0.1197780840961229
elefante	maiale	0.1423723044133209	0.07849964115982677
elefante	mucca	0.24385021443127436	0.1090103809792694
elefante	serpente	0.24288735980315662	0.13097242718299307
elefante	tigre	0.2764741749852854	0.14810854718614452
elefante	topo	0.24481363088945077	0.11224641237904986
elefante	poltrona	0.13966295504079268	0.08134979460484226
elefante	letto	-0.06674117063608673	0.02969558701316266
elefante	scopa	0.16876970233208793	0.07767202032904519
elefante	sedia	0.10892412288846101	0.07794104692103598
camicia	elefante	0.1378075011072208	0.0901538023693601
armadio	elefante	0.06818480294830745	0.04896733505124573
elefante	pettine	0.17950022912739025	0.07590956585971476
elefante	giacca	0.11990392540771533	0.08113499157124615
elefante	pennello	0.11557942633441635	0.06385118047815919
elefante	spada	0.17649613758503185	0.11223449905557392
elefante	gomma	0.0769799741322518	0.0692437032850427
elefante	pastello	0.1594482902252374	0.08078583195674693
elefante	penna	0.13477892213041961	0.08369823811019828
elefante	quaderno	0.18616632897398935	0.07855213358753543
elefante	tenda	0.14005022525811095	0.08983237251786325
elefante	vaso	0.12236847090033011	0.07551556494631195
gatto	leone	0.1314034183694768	0.12369476108015087
gatto	maiale	0.13140034791911595	0.10702131917479174
gatto	mucca	0.17217049942877252	0.11736890154093615
gatto	serpente	0.17602197207660136	0.13351826904140474
gatto	tigre	0.18479955467873735	0.12999842394773387
gatto	topo	0.22130163721415708	0.16336618223788368
gatto	poltrona	0.12184911195552532	0.10863841508801308
gatto	letto	-0.1271604142726383	0.0443384036389326
gatto	scopa	0.14407061214930944	0.09669125773247955
gatto	sedia	0.12114180813164689	0.11308523150108885
camicia	gatto	0.11939634031351799	0.10830994862545329
armadio	gatto	0.043551390565488894	0.06253969947027793
gatto	pettine	0.1138591985267697	0.08517706593338537
gatto	giacca	0.10427042631036218	0.09925351979790153
gatto	pennello	0.11290341171907228	0.09290381531529135
gatto	spada	0.14749837776529368	0.1309867212685879
gatto	gomma	0.0670876488751108	0.09144805676302625
gatto	pastello	0.08696352105969206	0.08104276022216017
gatto	penna	0.13475970551936825	0.1227531744734437
gatto	quaderno	0.12083235323602753	0.08716912661487097
gatto	tenda	0.10211825666052725	0.10151746255352645
gatto	vaso	0.1290605568143549	0.11423573559250144
leone	maiale	0.12096275136668104	0.09818145744931728
leone	mucca	0.1468066998721162	0.10007863996454491
leone	serpente	0.21333755519317388	0.15624418622191039
leone	tigre	0.21379770775625864	0.14419829047085764
leone	topo	0.16097038971508565	0.10944461444675024
leone	poltrona	0.1781574208243242	0.14087348429850144
leone	letto	-0.11159427629989586	0.0508158767985496
leone	scopa	0.10811116079065772	0.08513301321847022
leone	sedia	0.12338394549915965	0.11760200235675433
camicia	leone	0.13303901387873884	0.11750038035913624
armadio	leone	0.05241223667111118	0.07043101011856268
leone	pettine	0.1066603518009227	0.08005056012772005
giacca	leone	0.11454183029606772	0.10279046938489778
leone	pennello	0.08410177318409244	0.08342346461379024
leone	spada	0.25705374298725653	0.1992030240524767
gomma	leone	0.051423079091899665	0.08669635885698546
leone	pastello	0.10324658004013196	0.08737886212517332
leone	penna	0.18578312431714056	0.14760041469900498
leone	quaderno	0.16800951968085465	0.11683502324946571
leone	tenda	0.14005454485760407	0.12399990205742972
leone	vaso	0.11365875015573684	0.10845207460383988
maiale	mucca	0.2298329069004473	0.15979059989537658
maiale	serpente	0.15620942457907858	0.09667020887392597
maiale	tigre	0.15418241809687816	0.08710692250870256
maiale	topo	0.16013467047739963	0.09680316648564069
maiale	poltrona	0.10263992843265014	0.0771660018892889
letto	maiale	-0.07854314888166931	0.0399853144213318
maiale	scopa	0.14010202835697969	0.08414399136501349
maiale	sedia	0.07874822729073622	0.07501823829814724
camicia	maiale	0.14472809401858694	0.11357844684622997
armadio	maiale	0.0630423455129082	0.05357824479099493
maiale	pettine	0.12077142836985418	0.07401558197799163
giacca	maiale	0.09849545325121985	0.0759104226176045
maiale	pennello	0.13856382038255863	0.09720254792254246
maiale	spada	0.1682653033412108	0.13444173956657934
gomma	maiale	0.07962775624169464	0.08322398697041045
maiale	pastello	0.13702659049215854	0.08554930258722881
maiale	penna	0.10150115504042878	0.08272964302180263
maiale	quaderno	0.12923430747601833	0.07469651125281485
maiale	tenda	0.11544979599952138	0.0838646387655625
maiale	vaso	0.16678256434284217	0.12303391098227823
mucca	serpente	0.21652864924924956	0.11096521558981576
mucca	tigre	0.2382320334842708	0.112497193243569
mucca	topo	0.2506499689639092	0.12163045003583728
mucca	poltrona	0.1335691407826623	0.08155551763353286
letto	mucca	-0.07496767138754895	0.032962935510199465
mucca	scopa	0.17935770342808444	0.08702915238213305
mucca	sedia	0.10828388500518338	0.08151057899778003
camicia	mucca	0.14295909752055594	0.09223000054852348
armadio	mucca	0.06500355214214101	0.05232432615438376
mucca	pettine	0.18141863219774615	0.07559388515165022
giacca	mucca	0.10801507337938657	0.07349070304003402
mucca	pennello	0.12882746399251357	0.07650980434149002
mucca	spada	0.17499772003613792	0.11250969759686569
gomma	mucca	0.09086985149472902	0.08363147793990167
mucca	pastello	0.13816859235362727	0.07338640250406969
mucca	penna	0.1346784022101733	0.08587353485493787
mucca	quaderno	0.19577021656155807	0.09047867765081496
mucca	tenda	0.1339447136660528	0.08684592939648672
mucca	vaso	0.15550930526777282	0.09924104036235071
serpente	tigre	0.2658613758025264	0.15066549320824263
serpente	topo	0.24172906369240957	0.13100891320297148
poltrona	serpente	0.14421324776921823	0.09531664556567498
letto	serpente	-0.09817456180286517	0.03461687793644519
scopa	serpente	0.17278904205634682	0.09463741916569013
sedia	serpente	0.12919156213818458	0.09690564886264608
camicia	serpente	0.16091829725982956	0.10939029054222316
armadio	serpente	0.056715720911412096	0.05191371612215567
pettine	serpente	0.15885139248640226	0.08505376459930314
giacca	serpente	0.1292300735486884	0.09291714412602747
pennello	serpente	0.13604832025512117	0.08682656297863267
serpente	spada	0.23734162355163363	0.17219439835219275
gomma	serpente	0.07281821654943986	0.07823355482258076
pastello	serpente	0.15870366204348596	0.092335129796704
penna	serpente	0.15354935992683477	0.10909715073494641
quaderno	serpente	0.1745636001520948	0.08703379599864125
serpente	tenda	0.15375413496561063	0.1085053691500999
serpente	vaso	0.1605565664162977	0.11438111905188675
tigre	topo	0.25939716396741835	0.12977661671179663
poltrona	tigre	0.1582074558940457	0.09642392409754574
letto	tigre	-0.0839864303712397	0.033586948291885244
scopa	tigre	0.17220293602417802	0.08809443859016808
sedia	tigre	0.12128614000281288	0.08985106375837981
camicia	tigre	0.14584639248496983	0.09631213532302585
armadio	tigre	0.06106428805412645	0.05182216223760783
pettine	tigre	0.17228453669727375	0.08000812959106751
giacca	tigre	0.13144366213734468	0.09338693111337293
pennello	tigre	0.12382166508795223	0.07751849778502995
spada	tigre	0.21017553924192772	0.14044943083437644
gomma	tigre	0.07804060762443471	0.07423886781647959
pastello	tigre	0.15837561007410564	0.08813862273176931
penna	tigre	0.1641791563487614	0.1045931444122834
quaderno	tigre	0.19480460529047208	0.088212116805233
tenda	tigre	0.1359564904716245	0.09277242193571256
tigre	vaso	0.12658157855882524	0.08882248575083596
poltrona	topo	0.15186138171108476	0.0932302061022412
letto	topo	-0.08063590728419802	0.033449633577028126
scopa	topo	0.19138110485840468	0.09440517391466063
sedia	topo	0.1266428299747634	0.09190523113992466
camicia	topo	0.14700629419875774	0.0956923060461643
armadio	topo	0.06708900307735001	0.05607570682629737
pettine	topo	0.17510514145164588	0.0776664425817073
giacca	topo	0.12540295417037095	0.08676468564228634
pennello	topo	0.13720924852066926	0.07925366820177548
spada	topo	0.1818136939286997	0.11877685397967164
gomma	topo	0.08438685590266971	0.08028955786284375
pastello	topo	0.13652446779639182	0.0729170939737882
penna	topo	0.1649622159634724	0.10400031411803146
quaderno	topo	0.19978443428500314	0.0917803565656532
tenda	topo	0.12251240796580254	0.08376598670052349
topo	vaso	0.14103525293095628	0.09890645731861847
letto	poltrona	-0.06193884313971103	0.05833035501625938
poltrona	scopa	0.14929239378058387	0.08921794890147794
poltrona	sedia	0.22836681223793728	0.18071025641906568
camicia	poltrona	0.1760580667101492	0.12162586516743934
armadio	poltrona	0.1181895311262724	0.08247156609385697
pettine	poltrona	0.14850599466692838	0.08970401476214396
giacca	poltrona	0.16723702655777212	0.12080955502355262
pennello	poltrona	0.12538497681921426	0.08849005263185794
poltrona	spada	0.1864713959907986	0.14065638062741304
gomma	poltrona	0.11258399241322836	0.10490926971211656
pastello	poltrona	0.1459933415206411	0.09659003266543842
penna	poltrona	0.183150520584433	0.13038417893322918
poltrona	quaderno	0.15318194089548953	0.09049463979452743
poltrona	tenda	0.1611165474573016	0.11228551837873713
poltrona	vaso	0.13585993329071977	0.10300979854949155
letto	scopa	-0.05130864440525421	0.0390152019883957
letto	sedia	-0.07178941713687845	0.057072627390974184
camicia	letto	-0.09302585811817529	0.04390405462833735
armadio	letto	0.03806635329749889	0.09067573663325046
letto	pettine	-0.06845042702699727	0.02720947927335493
giacca	letto	-0.0918051811543079	0.04132563698985903
letto	pennello	-0.08479751937131635	0.03450500873267892
letto	spada	-0.12204289949301673	0.0459838707440382
gomma	letto	-0.12297947466019032	0.03686828914244311
letto	pastello	-0.05764241453091198	0.03808964224517497
letto	penna	-0.07884557821487388	0.06222341761062522
letto	quaderno	-0.0473795862142924	0.04437291804816179
letto	tenda	-0.061062157854886286	0.0609707413827143
letto	vaso	-0.11247054166825765	0.03962725830281666
scopa	sedia	0.13988353737457532	0.0954522025741481
camicia	scopa	0.16015195151157793	0.1018552140410105
armadio	scopa	0.09173590921387467	0.05983593149421318
pettine	scopa	0.17359043639081	0.08480693777747961
giacca	scopa	0.14449865824368832	0.09414123894648085
pennello	scopa	0.15167044955589765	0.09059939344031731
scopa	spada	0.14572667948276735	0.10105793212949354
gomma	scopa	0.10469388585048146	0.09210649617629629
pastello	scopa	0.12354539236826585	0.06884702089312011
penna	scopa	0.1484296525376866	0.09616369443950479
quaderno	scopa	0.1574217954806813	0.07236261970551194
scopa	tenda	0.13297755423173108	0.08238328937373562
scopa	vaso	0.1289125993896236	0.08510799746507935
camicia	sedia	0.16760989460658562	0.12519964239671388
armadio	sedia	0.11224358382978762	0.0919012581956914
pettine	sedia	0.1089626102435618	0.0763995272110004
giacca	sedia	0.16648336969605393	0.12336066723510464
pennello	sedia	0.11468145909809564	0.0909522716396467
sedia	spada	0.13845711710165193	0.12336659537419947
gomma	sedia	0.11402017032020338	0.11388608363045838
pastello	sedia	0.11064390715270542	0.08773123054214393
penna	sedia	0.15218197198595795	0.12251841975625066
quaderno	sedia	0.11779978918534478	0.0850549548881202
sedia	tenda	0.1499308442627676	0.11732691088111691
sedia	vaso	0.12046903053356706	0.104024416714108
armadio	camicia	0.11431882882231917	0.08954699599114424
camicia	pettine	0.13131386276381465	0.09275617592560692
camicia	giacca	0.3186574407407785	0.2844673996694591
camicia	pennello	0.1623699268346227	0.11442965299435603
camicia	spada	0.1764123178415272	0.13647571984779894
camicia	gomma	0.10912880813938233	0.11441228418939176
camicia	pastello	0.20387333634718427	0.16416108907248406
camicia	penna	0.15328032457009422	0.12000476415795303
camicia	quaderno	0.13113308202237572	0.08708777966193326
camicia	tenda	0.14712300036021578	0.11495308544162874
camicia	vaso	0.14371381534218583	0.10882658828839298
armadio	pettine	0.09806712748496689	0.06086868048529448
armadio	giacca	0.1202184409328608	0.09668476648469948
armadio	pennello	0.11525027484687374	0.0757599017223729
armadio	spada	0.04846088228119176	0.06399845638922186
armadio	gomma	0.11240937959249282	0.09348941341981654
armadio	pastello	0.15529235323247592	0.09712770577679342
armadio	penna	0.08547902478101303	0.07750409451664653
armadio	quaderno	0.09430442892076658	0.06785395663535387
armadio	tenda	0.14982222641167903	0.10490311682429576
armadio	vaso	0.12030102770693349	0.0869614614593881
giacca	pettine	0.12189425245834525	0.08074902172495002
pennello	pettine	0.20712601176361348	0.14492360860162878
pettine	spada	0.13747462130439544	0.09422864603377035
gomma	pettine	0.15955825300501691	0.11898744438227393
pastello	pettine	0.15067409005455676	0.08336698888302041
penna	pettine	0.15063878144048906	0.09525886883294965
pettine	quaderno	0.1720585381047162	0.07986289515154699
pettine	tenda	0.14450838512154124	0.08053735074416812
pettine	vaso	0.17193422971037667	0.10570113729369457
giacca	pennello	0.1434351351973921	0.1010108982677641
giacca	spada	0.13302324604695254	0.11382596427887026
giacca	gomma	0.13386580064742057	0.13236062513735036
giacca	pastello	0.19545114967806454	0.15525635736388743
giacca	penna	0.150587859638602	0.11615375897029923
giacca	quaderno	0.11498311571673996	0.07881747097376901
giacca	tenda	0.15119488883631166	0.11718451551213394
giacca	vaso	0.10964691034634647	0.08872529496200976
pennello	spada	0.11469219046879836	0.09536726059075362
gomma	pennello	0.18054791301878034	0.15458694370659254
pastello	pennello	0.23360706834100814	0.17172840933084776
penna	pennello	0.19165664069875962	0.1476345884318423
pennello	quaderno	0.1536258624747581	0.0922900733277785
pennello	tenda	0.1354797100376679	0.09590496108298041
pennello	vaso	0.2029680595404469	0.14570887389833576
gomma	spada	0.06742742290528153	0.09204052450757794
pastello	spada	0.10062076693598536	0.0802586990707409
penna	spada	0.1925478289518269	0.14816663903904637
quaderno	spada	0.16711499473924235	0.10722443714369967
spada	tenda	0.1524992492457689	0.12586141930072614
spada	vaso	0.15217404164029494	0.12253153185029475
gomma	pastello	0.13244447441080764	0.11305564242493293
gomma	penna	0.11387313878487698	0.12314696742311027
gomma	quaderno	0.08389316070933321	0.07832652193338174
gomma	tenda	0.14245430066060635	0.12480881797699939
gomma	vaso	0.16314482283643927	0.13587818945236474
pastello	penna	0.14758746815962967	0.10821297474867064
pastello	quaderno	0.15050303228781692	0.08300122914150043
pastello	tenda	0.13519078326609946	0.09424211550654316
pastello	vaso	0.1604361048874327	0.1116844864013008
penna	quaderno	0.2334121115592262	0.16891085219658408
penna	tenda	0.13437513998716674	0.10882529220759418
penna	vaso	0.13517009352539003	0.10995624421823913
quaderno	tenda	0.1459108883493792	0.09204027069154763
quaderno	vaso	0.13451620802999298	0.08729542118009026
tenda	vaso	0.16183344870423597	0.11758826913117537
