Word 1	Word 2	pearson_correlation	cosine_similarity
gabbiano	gomma	0.21059281305091698	0.2109941989183426
gabbiano	pastello	0.24572849853362527	0.24508969485759735
gabbiano	penna	0.27979143796089684	0.2801585793495178
gabbiano	quaderno	0.13105544836203198	0.13189344108104706
gabbiano	tenda	0.25475993619661513	0.25371313095092773
gabbiano	vaso	0.20141888695970164	0.2014366090297699
elefante	passero	0.3109834821826366	0.3194023668766022
gatto	passero	0.3858675075005861	0.385824054479599
leone	passero	0.31076445330630736	0.31408441066741943
maiale	passero	0.26094469874314835	0.259101003408432
mucca	passero	0.20466576609113338	0.21460440754890442
passero	serpente	0.33458598359136443	0.3327036201953888
passero	tigre	0.29369683258672513	0.29985034465789795
passero	topo	0.380291236491074	0.3818402588367462
passero	poltrona	0.1546465312023061	0.15095612406730652
letto	passero	0.18784452675483987	0.18397219479084015
passero	scopa	0.21027014752214984	0.2087448537349701
passero	sedia	0.18389727298862954	0.1793438345193863
camicia	passero	0.17687796357601776	0.16806352138519287
armadio	passero	0.12426591145822913	0.12273013591766357
passero	pettine	0.12249441812150338	0.13735109567642212
giacca	passero	0.17251091990624445	0.16486333310604095
passero	pennello	0.19237673626523227	0.19799180328845978
passero	spada	0.10603456125602367	0.10918594896793365
gomma	passero	0.09050475095158686	0.09381074458360672
passero	pastello	0.17463464369226095	0.17044755816459656
passero	penna	0.21602018763434222	0.22089509665966034
passero	quaderno	0.2076406387000634	0.2152942419052124
passero	tenda	0.24281945582635708	0.23650260269641876
passero	vaso	0.1734082373997942	0.17280451953411102
elefante	gatto	0.5185024001245473	0.5169158577919006
elefante	leone	0.5713420266386435	0.5727327466011047
elefante	maiale	0.4110711333256266	0.4073369801044464
elefante	mucca	0.4330273741813317	0.44171229004859924
elefante	serpente	0.4959471081047496	0.491982102394104
elefante	tigre	0.575819308730003	0.5799739360809326
elefante	topo	0.5404919138084922	0.5406023859977722
elefante	poltrona	0.23996014014412084	0.23458999395370483
elefante	letto	0.24469184148470552	0.2392837256193161
elefante	scopa	0.18791034048633024	0.18593533337116241
elefante	sedia	0.26735069126764255	0.2608976662158966
camicia	elefante	0.2043653818680833	0.1932096779346466
armadio	elefante	0.31730622727861807	0.31380409002304077
elefante	pettine	0.21994343784543718	0.2361050844192505
elefante	giacca	0.16340940542967966	0.15402132272720337
elefante	pennello	0.19306873619085282	0.1997462809085846
elefante	spada	0.21805279279147707	0.2208423614501953
elefante	gomma	0.3365737107061003	0.33846092224121094
elefante	pastello	0.1697960289908319	0.16451549530029297
elefante	penna	0.2552496493643697	0.26061737537384033
elefante	quaderno	0.21580010299390862	0.22495529055595398
elefante	tenda	0.2829946703823258	0.274680495262146
elefante	vaso	0.24108485503058052	0.239603191614151
gatto	leone	0.4645510855848492	0.464855432510376
gatto	maiale	0.46820594372467905	0.4680067300796509
gatto	mucca	0.45550358116358075	0.45431414246559143
gatto	serpente	0.49522502121805306	0.49509114027023315
gatto	tigre	0.4711620702840041	0.47100403904914856
gatto	topo	0.7174812894974255	0.7175803184509277
gatto	poltrona	0.23332806872060644	0.23263013362884521
gatto	letto	0.25125110584548793	0.25054240226745605
gatto	scopa	0.2672047776640235	0.2670600712299347
gatto	sedia	0.20825798335788795	0.20740078389644623
camicia	gatto	0.16558383215622696	0.16363707184791565
armadio	gatto	0.22465746660303762	0.22442758083343506
gatto	pettine	0.21185437513528807	0.21205858886241913
gatto	giacca	0.16407873319579067	0.1624496728181839
gatto	pennello	0.34582100643338154	0.3462882936000824
gatto	spada	0.16397903543698217	0.1645718514919281
gatto	gomma	0.2038305622497735	0.20439577102661133
gatto	pastello	0.26013984796607437	0.2593248784542084
gatto	penna	0.20598654624939883	0.2067873775959015
gatto	quaderno	0.24943869228978915	0.2501358985900879
gatto	tenda	0.19109869022011974	0.18989770114421844
gatto	vaso	0.28277126939345637	0.2827692925930023
leone	maiale	0.40519604183773994	0.40434911847114563
leone	mucca	0.35726429729242853	0.3605881929397583
leone	serpente	0.5375564188519347	0.5367028713226318
leone	tigre	0.5634468091509001	0.5651320815086365
leone	topo	0.41325367978787847	0.4143577814102173
leone	poltrona	0.19046483032334827	0.18862265348434448
leone	letto	0.13619722458496128	0.13445277512073517
leone	scopa	0.1891216300779385	0.1886133998632431
leone	sedia	0.15250170337399177	0.15034596621990204
camicia	leone	0.20370762975037832	0.19894760847091675
armadio	leone	0.1491024235749462	0.1484125554561615
leone	pettine	0.17585650469368624	0.18210497498512268
giacca	leone	0.1590833920716122	0.1551523655653
leone	pennello	0.13843640153086012	0.1416216939687729
leone	spada	0.3478928064652975	0.34914323687553406
gomma	leone	0.26636455837868267	0.2678152620792389
leone	pastello	0.2085475389770012	0.20645581185817719
leone	penna	0.21140424506204286	0.21405385434627533
leone	quaderno	0.17310436353379033	0.17715196311473846
leone	tenda	0.18679213529596447	0.1837829351425171
leone	vaso	0.19990607773524818	0.19977010786533356
maiale	mucca	0.5641095109497314	0.5590357184410095
maiale	serpente	0.4393800887631481	0.43938297033309937
maiale	tigre	0.37020194800221123	0.3683466613292694
maiale	topo	0.4913295900291537	0.49079254269599915
maiale	poltrona	0.1656428589529227	0.16571968793869019
letto	maiale	0.20011061710606134	0.20017318427562714
maiale	scopa	0.298737250291047	0.2987535297870636
maiale	sedia	0.17914971164076302	0.17921748757362366
camicia	maiale	0.29790086284468426	0.2974616289138794
armadio	maiale	0.13742155637399908	0.13746023178100586
maiale	pettine	0.16874470782989176	0.16534748673439026
giacca	maiale	0.22288993008191393	0.22276020050048828
maiale	pennello	0.21922307641631592	0.21831843256950378
