Word 1	Word 2	pearson_correlation	cosine_similarity
gatto	passero	0.4699780993395295	0.5503152012825012
leone	passero	0.47011056246793487	0.5462318062782288
maiale	passero	0.4299579483883424	0.5105854272842407
mucca	passero	0.22350751384958464	0.3199161887168884
passero	serpente	0.4962725519687343	0.5712812542915344
passero	tigre	0.4489436689909916	0.5330379605293274
passero	topo	0.5003128525287065	0.5734480023384094
passero	poltrona	0.3743962750067009	0.45708373188972473
letto	passero	0.42225246617312645	0.4879760146141052
passero	scopa	0.5003245590221692	0.5726050138473511
passero	sedia	0.3676386151255332	0.4551052749156952
camicia	passero	0.48065343859192866	0.5533623099327087
armadio	passero	0.35277355356516965	0.44744277000427246
passero	pettine	0.2421134609542755	0.32484227418899536
giacca	passero	0.4414829794097336	0.520496666431427
passero	pennello	0.4360159174695879	0.5140474438667297
passero	spada	0.3607498196891529	0.44935235381126404
gomma	passero	0.378816309983333	0.4608333110809326
passero	pastello	0.3493768395226129	0.4241841435432434
passero	penna	0.4134284442533672	0.4940762221813202
passero	quaderno	0.3026335113121736	0.38237836956977844
passero	tenda	0.40663975617058595	0.48463669419288635
passero	vaso	0.4677845939947347	0.5356158018112183
elefante	gatto	0.7431726942746437	0.8026318550109863
elefante	leone	0.7224171384537849	0.7810984253883362
elefante	maiale	0.6061187570232835	0.6866472363471985
elefante	mucca	0.527970629128645	0.6074656844139099
elefante	serpente	0.737845769371571	0.7976700067520142
elefante	tigre	0.7160923699769428	0.7818162441253662
elefante	topo	0.671317683990763	0.7441338300704956
elefante	poltrona	0.5851686193361053	0.6613486409187317
elefante	letto	0.38864032605222165	0.48258137702941895
elefante	scopa	0.6570715028345063	0.731407642364502
elefante	sedia	0.6183974886657664	0.693098247051239
camicia	elefante	0.5417130953749406	0.6350998878479004
armadio	elefante	0.5714383831000729	0.6621378064155579
elefante	pettine	0.2777977142822869	0.38536497950553894
elefante	giacca	0.5170884307728689	0.6162581443786621
elefante	pennello	0.4573276424877263	0.5652075409889221
elefante	spada	0.35266757225067114	0.4807627499103546
