word_one	word_two	spearman_correlation	cosine_similarity
passero	pettine	0.12145470194340341	0.03763033057663523
giacca	passero	0.11558081233760678	0.03840939419239808
passero	pennello	0.10528704522287594	0.03000861447476566
passero	spada	0.11749544619620829	0.042869742730837546
gomma	passero	0.12746879083677898	0.04171553230146963
passero	pastello	0.06951202704545056	0.016185273557349222
passero	penna	0.12806468561695128	0.04106219912735898
passero	quaderno	0.1108399914741736	0.0364431286602912
passero	tenda	0.13865000598372032	0.04003318362763697
passero	vaso	0.1285033585837571	0.039143132288473215
elefante	gatto	0.14708660189145076	0.04601850186289358
elefante	leone	0.168247473188224	0.061097676401664525
elefante	maiale	0.14258562569331065	0.049445751596909226
elefante	mucca	0.16398482177853785	0.050686356069533645
elefante	serpente	0.17002194638617485	0.05865138709082329
elefante	tigre	0.169330893518969	0.05609422154608479
elefante	topo	0.16574755717847822	0.0469237357281197
elefante	poltrona	0.1364597741408734	0.03463816220657545
elefante	letto	0.04509807700422695	0.023068161208043447
elefante	scopa	0.15271814533915215	0.04616527189811792
elefante	sedia	0.12751996911744148	0.04389138672242443
camicia	elefante	0.11281735559425633	0.035592011407189705
armadio	elefante	0.13161243619657437	0.04157903036961064
elefante	pettine	0.1149746510261921	0.028658905930164735
elefante	giacca	0.12316934098225213	0.0419053825141148
elefante	pennello	0.12628925916684441	0.029100580986828217
elefante	spada	0.11574176444447028	0.043403716603703124
elefante	gomma	0.1456446095104124	0.04694667848822265
elefante	pastello	0.08732665956684653	0.01781665275603983
elefante	penna	0.11977621792812485	0.03411638025213237
elefante	quaderno	0.11361468397913767	0.02563365971556575
elefante	tenda	0.14345976309241187	0.04538780407981169
elefante	vaso	0.1446729632137239	0.04113355016438469
gatto	leone	0.15743792899768183	0.05860957066749606
gatto	maiale	0.15291022733361753	0.05658543837362262
gatto	mucca	0.15398016134974407	0.0499371442023161
gatto	serpente	0.15795760044150928	0.055597748537899894
gatto	tigre	0.14202181282278648	0.048076889846742854
gatto	topo	0.17958138068719967	0.07092116813485583
gatto	poltrona	0.12130036976563474	0.04009666528096045
gatto	letto	0.06734361790482589	0.03508511086834387
gatto	scopa	0.13690728451827025	0.04284980081572787
gatto	sedia	0.14803040519815033	0.05350586501439769
camicia	gatto	0.13620116259071188	0.04709886211044356
armadio	gatto	0.13616864134866863	0.0469418357197432
gatto	pettine	0.07888782017927551	0.023221434481777603
gatto	giacca	0.13935097071127484	0.04798774366485514
gatto	pennello	0.08981351397110092	0.0274361665008237
gatto	spada	0.11906883306626753	0.04367563624051518
gatto	gomma	0.13679182906523382	0.0505511586584958
gatto	pastello	0.06953621220140248	0.022849338114102835
gatto	penna	0.12860087970926357	0.04341732532644882
gatto	quaderno	0.09405748923143453	0.032150117827883795
gatto	tenda	0.12916650577115818	0.04437039807067955
gatto	vaso	0.13774144128993587	0.04652796773067802
leone	maiale	0.1537088244149887	0.05153442482570669
leone	mucca	0.15760054956481062	0.05088569066791959
leone	serpente	0.19048912356979605	0.06573004019808215
leone	tigre	0.19273734341570975	0.07781230204288325
leone	topo	0.16473189012111783	0.05324036957959999
leone	poltrona	0.13420644309578994	0.03662579830774659
leone	letto	0.05361127105483605	0.029085099531896752
leone	scopa	0.13391444106381964	0.03999065823369985
leone	sedia	0.13482231002571798	0.046787801110412475
camicia	leone	0.12254056630643098	0.03965337026827809
armadio	leone	0.13373739161025566	0.0434005984107102
leone	pettine	0.09229701338489363	0.027102276087338395
giacca	leone	0.1265936377710777	0.04156867090425154
leone	pennello	0.10813567259249814	0.03000723908788916
leone	spada	0.1465648759981302	0.06129407893565686
gomma	leone	0.13886238542524915	0.04499437644227111
leone	pastello	0.06677148621931306	0.016984925669303097
leone	penna	0.11443116920013434	0.03705035256972533
leone	quaderno	0.10081159967853343	0.03296189104485325
leone	tenda	0.14257771096490898	0.04669152658902764
leone	vaso	0.1323784202737594	0.04239735458610994
maiale	mucca	0.1736626581163026	0.07095681693698586
maiale	serpente	0.15313234851199164	0.051673452067307
maiale	tigre	0.1433607458492802	0.0474234319070137
maiale	topo	0.16314223005213396	0.05432163268513912
maiale	poltrona	0.1232743598369152	0.03539721773875126
letto	maiale	0.059497673264755	0.030908426136982414
maiale	scopa	0.13515194794449728	0.044219728015999604
maiale	sedia	0.13774839901832833	0.04770263404050279
camicia	maiale	0.1394535778058114	0.051768447216497204
armadio	maiale	0.12652254734679672	0.04355843440229301
maiale	pettine	0.0915862996398976	0.030114923242917535
giacca	maiale	0.12959311369761148	0.04662810293061026
maiale	pennello	0.09836772324978398	0.03291249711647104
maiale	spada	0.11579967008616796	0.045817399453718655
gomma	maiale	0.15234281056663046	0.05914365123753018
maiale	pastello	0.06569859255856396	0.023039292791729116
maiale	penna	0.11514856178647992	0.03813982221578227
maiale	quaderno	0.08249131052954378	0.023121867188879652
maiale	tenda	0.1280937899038146	0.04690816176532786
maiale	vaso	0.13309654884314293	0.04617514248702237
mucca	serpente	0.1576373592063554	0.0524237405058805
mucca	tigre	0.15988436724421634	0.05345150634364426
mucca	topo	0.17022393276289527	0.05608186283737193
mucca	poltrona	0.14832502229121	0.043021246726527296
