word_one	word_two	surprisal_w_two
penna	scimmia	52.84648513793945
penna	cane	5.964892864227295
penna	tigre	37.53886413574219
penna	pettine	56.28997802734375
penna	camicia	48.433231353759766
penna	gabbiano	45.113609313964844
penna	tenda	34.59808349609375
penna	letto	4.592845916748047
penna	passero	26.330610275268555
penna	mucca	31.76325225830078
penna	gufo	27.871009826660156
penna	poltrona	64.36637115478516
penna	elefante	59.198089599609375
penna	scopa	35.72124099731445
penna	quaderno	31.767776489257812
penna	vaso	24.386638641357422
penna	spada	30.875022888183594
penna	orso	27.999897003173828
penna	maiale	29.202898025512695
penna	gatto	27.614368438720703
penna	armadio	36.23603057861328
penna	coniglio	44.58393096923828
penna	giacca	43.80167770385742
armadio	gomma	53.48239517211914
armadio	sedia	35.80192947387695
armadio	pennello	36.00713348388672
armadio	topo	13.777749061584473
armadio	cavallo	40.0940055847168
armadio	leone	29.808950424194336
armadio	serpente	76.12384796142578
armadio	pastello	34.277278900146484
armadio	scimmia	69.16165161132812
armadio	cane	11.721609115600586
armadio	tigre	47.33845901489258
armadio	pettine	59.55663299560547
armadio	camicia	60.2731819152832
armadio	gabbiano	63.72669219970703
armadio	tenda	42.58685302734375
armadio	letto	6.129874229431152
armadio	passero	32.38475036621094
armadio	mucca	37.88347625732422
armadio	gufo	39.02240753173828
armadio	poltrona	75.43655395507812
armadio	elefante	70.5168228149414
armadio	scopa	43.470787048339844
armadio	quaderno	37.52791976928711
armadio	vaso	38.85095977783203
armadio	spada	40.6947021484375
armadio	orso	31.13977813720703
armadio	maiale	34.347618103027344
armadio	gatto	34.61503982543945
armadio	penna	34.27400207519531
armadio	coniglio	57.8126106262207
armadio	giacca	52.04560470581055
coniglio	gomma	46.69477081298828
coniglio	sedia	34.17352294921875
coniglio	pennello	32.48632049560547
coniglio	topo	9.83578872680664
coniglio	cavallo	37.75255584716797
coniglio	leone	26.638864517211914
coniglio	serpente	74.79132080078125
coniglio	pastello	36.981868743896484
coniglio	scimmia	63.68135070800781
coniglio	cane	8.060086250305176
coniglio	tigre	44.600711822509766
coniglio	pettine	57.281578063964844
coniglio	camicia	50.915103912353516
coniglio	gabbiano	52.12675094604492
coniglio	tenda	34.194454193115234
coniglio	letto	4.521947860717773
coniglio	passero	32.93119430541992
coniglio	mucca	32.55001449584961
coniglio	gufo	32.95555877685547
coniglio	poltrona	66.13939666748047
coniglio	elefante	69.88045501708984
coniglio	scopa	38.0424919128418
coniglio	quaderno	36.82920837402344
coniglio	vaso	32.67741775512695
coniglio	spada	42.78557205200195
coniglio	orso	26.51884651184082
coniglio	maiale	28.844133377075195
coniglio	gatto	30.320293426513672
coniglio	penna	35.41998291015625
coniglio	armadio	43.32349395751953
coniglio	giacca	43.581565856933594
giacca	gomma	53.16427993774414
giacca	sedia	36.61200714111328
giacca	pennello	35.6331901550293
giacca	topo	9.78496265411377
giacca	cavallo	41.18577575683594
giacca	leone	27.48769187927246
giacca	serpente	70.72723388671875
giacca	pastello	36.27235794067383
giacca	scimmia	67.532958984375
giacca	cane	9.17287540435791
giacca	tigre	44.46017837524414
giacca	pettine	59.06597137451172
giacca	camicia	62.84531784057617
giacca	gabbiano	57.501220703125
giacca	tenda	38.601139068603516
giacca	letto	5.659576892852783
giacca	passero	32.28836441040039
giacca	mucca	31.594301223754883
giacca	gufo	33.93241500854492
giacca	poltrona	66.15567016601562
giacca	elefante	70.85131072998047
giacca	scopa	43.21990966796875
giacca	quaderno	33.91889572143555
giacca	vaso	31.253759384155273
giacca	spada	34.07311248779297
giacca	orso	29.307260513305664
giacca	maiale	32.32618713378906
giacca	gatto	32.7334098815918
giacca	penna	35.71062088012695
giacca	armadio	41.25437927246094
giacca	coniglio	55.373817443847656
